2019;1,6
2020;7
2021;5
2022;8
2023;5
2024;5,8,14
2025;15
2026;5,11
2027;3,5,12
2028;1,5,15,18
2029;8
2030;5,14
2031;16
2032;14
2033;4,5
2034;8,11,16
2035;8,13,16
2036;11,16
2037;1,5,15
2038;5,9,15
2039;5
2040;11,16
2041;1,2,4,5
2042;1,11,15,16
2043;1,5,9
2044;5,14
2045;8
2046;6,10
2047;6,10
2048;1,8,14,17
2049;8,14
2050;8,14,17
2051;6,8
2052;8,14
2053;2,5,14
2054;2,8,16
2055;1,2,5,9,13
2056;5
2057;1,8,16
2058;5,8
2059;8
2060;11,15
2061;1,6,16
2062;5,8
2063;8
2064;8
2065;8
2066;5,11,12
2067;5,11
2068;1,2,5
2069;8,13
2070;5,8
2071;5,8
2072;5,13
2073;11
2074;8
2075;5
2076;2,3,4,8,15
2077;8,11,13
2078;1,13
2079;6,8,14,16
2080;5,8
2081;5,8
2082;6,8
2083;5
2084;8
2085;5
2086;5,14
2087;8
2088;5
2089;11
2090;11
2091;5
2092;11
2093;5
2094;11
2095;11,16
2096;5
2097;5
2098;5,11,14,16
2099;2,5,14
2100;5
2101;5
2102;5,8,9,14
2103;4,5
2104;5
2105;2,3,4,8,9
2106;8,14
2107;1,8,14,16
2108;6,8,13,14,16
2109;4,5
2110;5,14
2111;5,16
2112;1,15
2113;1,15
2114;3,11,13,16
2115;1,16
2116;7
2117;1,17
2118;1,17
2119;1
2120;1,17
2121;8,13,14,16
2122;8
2123;2,14
2124;7,8
2125;1,2,9
2126;11,15,16
2127;4,5
2128;5
2129;1,2,5,16
2130;5
2131;5,14
2132;8
2133;8,16
2134;11,13,16
2135;5,14
2136;8,13
2137;2,4,5,8
2138;2,8,14
2139;8
2140;2,15,16
2141;8
2142;16
2143;2,3,5,9,12
2144;8,14
2145;7,12
2146;5
2147;5,8
2148;8
2149;2,5,12
2150;5
2151;8
2152;5,11,16
2153;11
2154;5
2155;2,8,16
2156;2,9
2157;5,12,14
2158;8,13,14
2159;3,4,9
2160;12
2161;11
2162;1,2,5
2163;1,2,5
2164;1,6,8,16
2165;8
2166;5,8
2167;5,14
2168;8,14
2169;4,5
2170;1,5
2171;5,14
2172;5,8
2173;1,2,5,8,17
2174;5
2175;1,8
2176;1,2,8
2177;8,14
2178;18
2179;5,17
2180;11,13
2181;2,3,4
2182;11,15
2183;11,15
2184;11,13,16
2185;11,16
2186;1,2,8
2187;8,14
2188;5
2189;8
2190;6,8,16
2191;5
2192;1,2,15,16
2193;6,16
2194;5
2195;8,14,17
2196;18
2197;6,8,18
2198;1,5
2199;8
2200;5,8
2201;8,14
2202;8
2203;8,14
2204;7
2205;5,6,8,9
2206;8
2207;5,14
2208;2,5,14
2209;5
2210;8,10,13,14
2211;12,14,17
2212;8,14
2213;8,14
2214;1,8,17
2215;5,12
2216;1,2,16
2217;1,2,16
2218;1,2,16
2219;2,8,14
2220;1,18
2221;6,8,16
2222;4,5
2223;1,6,16
2224;1,6,8,16
2225;5,8
2226;5,14
2227;8
2228;1
2229;2,8
2230;8,16
2231;2,5,9,15
2232;8,14
2233;2,8
2234;8,9,12
2235;8,17
2236;5,6,8
2237;11,16
2238;5,8
2239;8
2240;5,8
2241;5,14
2242;8
2243;11,16
2244;16
2245;7
2246;1,6,8,15,16
2247;1,6,15,16
2248;2,3,4,5,6,9,13
2249;8
2250;1,2,16
2251;1,2,16
2252;1,2,16
2253;11,16
2254;1,2,16
2255;11,16
2256;8
2257;5,8,9
2258;1,2,3,8,9
2259;7
2260;5,8,14,17
2261;5,14
2262;16
2263;8,16
2264;7
2265;8,15
2266;8
2267;8
2268;5,11
2269;5
2270;16
2271;11
2272;11
2273;5,11,15
2274;6,8
2275;1,8
2276;11
2277;5,17
2278;11,15
2279;5
2280;1,8
2281;1,2
2282;5
2283;1,8,15,16
2284;5,15
2285;2,3,4,5,12
2286;5,8,17
2287;2,8
2288;18
2289;8
2290;5
2291;5
2292;5
2293;5
2294;5
2295;13,14,16
2296;5,8
2297;5,14
2298;5
2299;5,8
2300;2,5,9
2301;8,17
2302;2,3,4,9,15
2303;16
2304;6,8,16
2305;5
2306;5,8,12
2307;5,12
2308;1,8,17
2309;8,16
2310;8,16
2311;1,8,17
2312;5,8
2313;8,13
2314;2,5,15
2315;5,8
2316;5,14
2317;8,14
2318;18
2319;8,11
2320;5
2321;7
2322;8
2323;5,8,14
2324;9,11,13,14
2325;1,2,16
2326;8
2327;4,5,9,12
2328;5,9,14
2329;5,9
2330;8
2331;8
2332;8,17
2333;8,18
2334;8,14
2335;8
2336;5
2337;5,8,14
2338;8
2339;5,8,14
2340;8
2341;8,16
2342;6,14,16
2343;8,14
2344;1,5,6,16
2345;8,13
2346;8,14
2347;1,8
2348;5,8,9,14
2349;8
2350;8
2351;8
2352;1,9,11,13,16
2353;2,3,4,5,9
2354;8
2355;8,14,17
2356;5
2357;8
2358;5,8
2359;5,8
2360;5,6,8
2361;5,8
2362;8,17
2363;8
2364;8
2365;8
2366;7,12
2367;8,17
2368;8
2369;5
2370;6,8
2371;8
2372;8,16
2373;8
2374;1,2,9
2375;8,14
2376;8,14,15
2377;4,5,9
2378;8
2379;3,4,12
2380;8
2381;8,14
2382;5,8
2383;5,8,12
2384;1,8
2385;5,8
2386;2,8
2387;6,8,16
2388;8
2389;8
2390;5,8
2391;2,5,15
2392;8,13,16
2393;5
2394;8
2395;8
2396;8
2397;7
2398;8
2399;8
2400;8
2401;4,8
2402;2,15,16
2403;8
2404;8,14
2405;8,17
2406;1,6,14,16
2407;6,8
2408;5,8
2409;8
2410;16
2411;1,13,16
2412;14
2413;1,5
2414;5,8,14
2415;8
2416;3,4
2417;8
2418;8
2419;13,16
2420;8
2421;8
2422;8
2423;5,14
2424;16
2425;5
2426;16
2427;5
2428;5
2429;5
2430;5,14
2431;8
2432;5,6
2433;5
2434;8,16
2435;8
2436;8,13
2437;8
2438;5
2439;5
2440;5,8
2441;1,6,8,16
2442;8,14,16
2443;5,9
2444;2,8,14
2445;8
2446;5,8,14
2447;6,8,13,16
2448;5,8
2449;1,5,11
2450;1,6,8,16
2451;5,6,8,16
2452;1,6,16,18
2453;1,5
2454;8,14,15
2455;5,8,14
2456;8
2457;6,8
2458;5,11,13,16
2459;8,16
2460;1,6,8,16
2461;5
2462;11
2463;7
2464;1
2465;5,13,14
2466;2,8
2467;5
2468;3,4
2469;8
2470;11
2471;8
2472;8
2473;6,8,16
2474;5,8
2475;11,15,16
2476;5,6
2477;5
2478;7
2479;5
2480;5,8,14
2481;5,8
2482;5,8
2483;5
2484;12
2485;1,16
2486;5,8
2487;5,6
2488;5
2489;5,8
2490;5,15
2491;7
2492;6,8
2493;8,14
2494;8,14
2495;8
2496;6,8,10,16
2497;5
2498;8,17
2499;11
2500;2,4
2501;2,8
2502;8
2503;5,14
2504;15
2505;9,11,13,16
2506;8,14
2507;5,8,9,14
2508;5,8
2509;8,14
2510;5,8,14
2511;6,8
2512;5,8
2513;6,10
2514;8,18
2515;14,18
2516;8,16
2517;1,17
2518;8
2519;8
2520;8
2521;1,6
2522;5
2523;8,13,16
2524;5,13
2525;4,5
2526;1,2
2527;2,6,8,14
2528;5
2529;5
2530;5,9,14
2531;5,14
2532;5
2533;2,4,5,12
2534;4,5
2535;4,5,12
2536;2,3,4,9
2537;2,15
2538;5,8,14
2539;8,16
2540;1,8
2541;1,8
2542;1,2,8,17
2543;8
2544;8,16
2545;5,8
2546;2,4,8
2547;8,14,17
2548;8
2549;2,5
2550;2,6,8
2551;8,16
2552;5
2553;5,14
2554;8
2555;8
2556;8,12
2557;8,14
2558;8
2559;3,5
2560;1,6,8
2561;1,8
2562;1,8
2563;1,8
2564;1,8
2565;6,8,10
2566;8,14
2567;1,4,5,9,15
2568;1,4,9
2569;1,2,4,5,9
2570;1,8,17
2571;1,6,8
2572;1
2573;13,16
2574;5,8
2575;8
2576;5,8,17
2577;8
2578;5
2579;8
2580;1,6,14,16
2581;8,14
2582;5,14
2583;8,16
2584;8,11
2585;2,8,16
2586;5,8,14
2587;5,9
2588;8,18
2589;8
2590;8
2591;2,8
2592;2,8,15
2593;5
2594;15,16
2595;8,14
2596;11,13
2597;5,8
2598;8
2599;2,9,14
2600;8,14
2601;5,8,14
2602;3,4
2603;16
2604;2,5,9
2605;2,5,14
2606;2,8,18
2607;8
2608;5
2609;8
2610;8,11,16
2611;5,8
2612;5,14
2613;8
2614;8,13,15
2615;5,8
2616;8,13,16
2617;5,8
2618;5
2619;1,2,8,16,18
2620;8,16
2621;5
2622;8,14
2623;8,16
2624;8
2625;5,14
2626;5,9,14
2627;1,8,17
2628;5,8
2629;5,14
2630;5
2631;5,8
2632;1,15,16
2633;8,14
2634;6,16
2635;5,8,14
2636;8
2637;6,11,13,16
2638;5,8,14
2639;5,8
2640;5
2641;7
2642;5,8
2643;5
2644;8,12
2645;8,11,16
2646;5,8
2647;5,12,14
2648;11
2649;6,8,16
2650;5
2651;8,16
2652;8,14
2653;1,16,17
2654;8,14
2655;13,16
2656;5,8,14
2657;1,11
2658;4,5
2659;5,8
2660;5,8
2661;5,8,14
2662;5,14
2663;5,8
2664;5,8
2665;11,15
2666;11,15
2667;11,15
2668;1,11,15
2669;8,14
2670;1,2,8
2671;8
2672;5
2673;1,8,14,16
2674;8,14
2675;11
2676;5,8
2677;5,8
2678;3,15
2679;1,15
2680;8,12
2681;5
2682;5
2683;6,8,14,16
2684;5,12
2685;12
2686;5,12,14
2687;2,5
2688;7
2689;5,14
2690;2,3,4
2691;5,14
2692;5
2693;5,6
2694;5
2695;5
2696;1,2,16
2697;1,2,5,18
2698;7
2699;5
2700;11,16
2701;1,8,14,17
2702;2,5,14
2703;5,6
2704;1,2,14,16
2705;16
2706;1,2,16
2707;8
2708;1,2,15,16
2709;1,2,16
2710;5,8
2711;8
2712;1,8,17
2713;5
2714;11,15
2715;8
2716;11
2717;7
2718;1,2,8,17
2719;8
2720;11,15
2721;11,15,16
2722;11,15,16
2723;11,15,16
2724;11,15,16
2725;11,15,16
2726;1,5,6
2727;8,14
2728;5
2729;5,18
2730;2,4
2731;2,4
2732;2,4,5,8
2733;5,12,14
2734;8,11
2735;7
2736;8
2737;7,12
2738;7
2739;1,8,16,18
2740;1,6,8,16
2741;6,8,10
2742;8,14
2743;5,8,14
2744;11,15,16
2745;2,3,9,15
2746;5
2747;5
2748;5
2749;5
2750;5,11
2751;5,11
2752;5,11
2753;5,11
2754;5,11,15,16
2755;1,15,16
2756;1,15
2757;2,8,14,15
2758;8,15
2759;6,8,15,16
2760;1,2,15
2761;1,2,15,16
2762;1,2,15
2763;1,5,14
2764;10,11,13,16
2765;8,14
2766;11,16
2767;11
2768;1,5,6,16
2769;8
2770;5
2771;8
2772;8
2773;5,6
2774;1,5,6,8
2775;1,6
2776;5,14
2777;8
2778;8
2779;8,17
2780;3,12
2781;1,16
2782;11,18
2783;6,8,10,16
2784;1,6,8,16
2785;8,13
2786;8,16
2787;11
2788;8
2789;6,8
2790;8
2791;8,18
2792;8
2793;5,14
2794;1,2,5,9
2795;6,8,16
2796;8,17
2797;5,14
2798;1,6,16
2799;1,2,3,4,15
2800;8
2801;8
2802;3,4,5
2803;2,5
2804;1,8,17
2805;2,3,4,5,9
2806;8,16
2807;8
2808;8,15,16
2809;5
2810;1,6,8,16
2811;1,6,16
2812;1,6,16
2813;6,8,14
2814;1,17
2815;1,17
2816;1,17
2817;1
2818;11,15,16
2819;1,2,9
2820;5
2821;5,8,14
2822;6,8
2823;5,9
2824;5,11
2825;5
2826;5
2827;8,13
2828;8
2829;8
2830;8
2831;8,14,18
2832;1,2,15
2833;5,8
2834;8
2835;16
2836;8,11,13
2837;3,4
2838;8,13
2839;1,15
2840;18
2841;2,9
2842;8,17
2843;5
2844;8,16
2845;8,17
2846;5
2847;8
2848;5
2849;8
2850;5
2851;5
2852;8,14
2853;8
2854;8,14
2855;5,8,14
2856;11,15,16
2857;1,2,5,15
2858;5,11,16
2859;5
2860;11
2861;11,15
2862;2,8,14
2863;16
2864;1,5,17
2865;1,9,11,15,16
2866;11
2867;11
2868;11
2869;1,5
2870;11
2871;8
2872;8
2873;5
2874;11
2875;11,13,16
2876;5
2877;5
2878;8,14
2879;16
2880;5
2881;7
2882;5
2883;5
2884;8,11,16
2885;1,2,15
2886;5,7
2887;1,5,6,14
2888;5
2889;8
2890;8,18
2891;8
2892;5,18
2893;1,2,9
2894;1,16
2895;5
2896;5
2897;8,14
2898;1,2,9
2899;5,6,8,14,16
2900;8
2901;6,16
2902;6,16
2903;8
2904;1,5
2905;6,8,16
2906;5,8
2907;5,8
2908;6,16
2909;11
2910;5,14
2911;8,12
2912;5
2913;5,8
2914;8
2915;8
2916;8
2917;11
2918;11
2919;11
2920;8,9,13,14
2921;5
2922;5,8
2923;2,15
2924;2,15
2925;5,11
2926;5
2927;2,11,15
2928;11,15
2929;11,15
2930;15,16
2931;11
2932;11
2933;11
2934;11
2935;11
2936;5
2937;2,3,4
2938;1,8,16
2939;1,6,8,16
2940;5
2941;8
2942;8
2943;8
2944;8,16
2945;5,14
2946;5
2947;1,8
2948;8
2949;1,2,15
2950;5,11
2951;12
2952;3,4
2953;8,10
2954;6,10
2955;8
2956;5
2957;8
2958;5,13
2959;1,5
2960;6,11,13,16
2961;2,4
2962;1,5
2963;8,14
2964;5
2965;8
2966;1,15,16
2967;8,14
2968;1,2,16
2969;8,17
2970;1,15,16
2971;8,14
2972;4,5,9
2973;7
2974;3,4,5
2975;4,5
2976;8,14,17
2977;8,14
2978;8,15
2979;1,8,14
2980;1,2,5,9
2981;8
2982;1,2
2983;2,8
2984;5
2985;5
2986;1,2,16
2987;2,3,4,15
2988;8
2989;8,17
2990;8
2991;5
2992;5,6,16
2993;5,8
2994;8,14
2995;5,15
2996;2,3,4,5,9
2997;8
2998;5,14
2999;8
3000;16
3001;8
3002;8
3003;5,8,14
3004;14
3005;5,6
3006;2,5,6
3007;5,8
3008;11
3009;8,14,18
3010;5
3011;8,16,17
3012;6,8,16
3013;14,18
3014;8,11
3015;6,10,13,16
3016;4,12
3017;5
3018;8,14
3019;1,8,17,18
3020;6,8
3021;8
3022;8,17
3023;11,15
3024;6,8,16
3025;1,5
3026;8,14
3027;8
3028;6,8,13,16
3029;8,14
3030;5,8,14
3031;5,8,14
3032;1,6,16
3033;1,6,8
3034;1,5
3035;8,14
3036;5
3037;5,14
3038;8
3039;8,16
3040;8
3041;5,15
3042;5
3043;5
3044;5,8,14
3045;16
3046;1,5,6,16
3047;1,5,6,8
3048;1,6,13,14,16
3049;5
3050;3,4
3051;5,14
3052;14,15
3053;16
3054;5,7
3055;1,2,8,17
3056;5
3057;9,11,16
3058;8,16
3059;16
3060;8,17
3061;8
3062;5
3063;5
3064;8
3065;1,2,5,15
3066;5
3067;11,16
3068;5,15
3069;8
3070;5
3071;5,11,16
3072;9,14
3073;5,9
3074;5,14,15
3075;5,14
3076;1,2,9,15
3077;2,5,11
3078;5,11
3079;6,8
3080;5,14
3081;1,2,8,16
3082;11,13
3083;8,14
3084;8,13,14
3085;5,8,14
3086;11,16
3087;5,14
3088;8
3089;5,9,14
3090;3,4
3091;8,14
3092;5
3093;5,8,9,14
3094;3,5,9
3095;1,16
3096;8,14
3097;1,5
3098;8
3099;1,8
3100;16
3101;5,14
3102;7
3103;8
3104;5,8
3105;8
3106;1,8
3107;5
3108;5,8,14
3109;8
3110;8
3111;8
3112;5,8,14
3113;12
3114;11,13
3115;5
3116;15
3117;1
3118;8
3119;1,6,8
3120;5
3121;5,8,14
3122;1,2,17
3123;1,6,8,11,16
3124;8
3125;6,13
3126;5
3127;5
3128;7
3129;6,8
3130;5
3131;5
3132;5
3133;8,17
3134;1,16
3135;5
3136;13,16
3137;5,6,14
3138;5,14
3139;5,14
3140;1,2,4,5
3141;5
3142;8,16
3143;8,16
3144;7
3145;7
3146;1,6,13,16
3147;6,8
3148;5,9
3149;3,4
3150;5,6,8,16
3151;6,8,13
3152;5,8,14
3153;2,5,13,14
3154;5
3155;8,16
3156;8
3157;5,8
3158;5
3159;8
3160;8,14
3161;8
3162;1,6,8
3163;8
3164;1,16
3165;5
3166;5
3167;1,2,5,16
3168;8
3169;1,2,9,15
3170;5
3171;7
3172;5,8,14
3173;8,9
3174;5
3175;5,14
3176;5,8
3177;5,8,12
3178;5,6
3179;8
3180;5
3181;4,9,12
3182;8,14
3183;8
3184;6,10,16
3185;1,5,14
3186;8
3187;7
3188;14,16
3189;2,3,4,5,9,14
3190;5,14
3191;8,12,14
3192;1,8,14,17
3193;2,8
3194;8
3195;8
3196;5,14
3197;5,18
3198;8
3199;2,17,18
3200;8
3201;6,8,16
3202;2,18
3203;18
3204;5,6
3205;8
3206;8,14,17
3207;8,17
3208;1,2,8,17
3209;5
3210;8,14
3211;5,15
3212;1,6,8
3213;8
3214;5,8
3215;5,17
3216;5,7
3217;1,6,16
3218;1,17
3219;6,16
3220;1,8
3221;5,12,14
3222;5,8,14
3223;5
3224;5,14
3225;2,3,4,9
3226;1,2
3227;5
3228;1,6,16
3229;2,8,15
3230;6,8
3231;8,14
3232;5
3233;5,14
3234;6,8
3235;8,14
3236;5
3237;6,8,13,16
3238;8
3239;4,5
3240;1
3241;5
3242;8
3243;6,8,16
3244;5,8,9,14
3245;8
3246;5,12
3247;5,6
3248;1,5
3249;1,5
3250;5,8
3251;5
3252;11
3253;8,9,11
3254;6,8,18
3255;8,16,17
3256;8
3257;5,8,13,16
3258;5,6,8
3259;5,11,15
3260;8,14
3261;8
3262;8
3263;8
3264;10
3265;8
3266;5,8,14,18
3267;8
3268;8,10
3269;8
3270;1,5,15,16
3271;13,16
3272;11
3273;1,8,14,16
3274;8
3275;1,16
3276;1
3277;1,5,8
3278;1,15,16
3279;1,6
3280;2,7
3281;2,3,9,15
3282;5,14
3283;1,8
3284;8
3285;6,8,16
3286;5,8,14
3287;5
3288;7
3289;3,8,15
3290;7
3291;7
3292;5,9
3293;8,17
3294;5,8,14
3295;8
3296;1,6,8
3297;2,5,9
3298;8
3299;5,14
3300;8,17
3301;5,8,12
3302;8,17
3303;5
3304;2,4,5
3305;5,8
3306;11,15
3307;8
3308;5
3309;8
3310;8,14
3311;1,6,8
3312;5,14
3313;5
3314;5,15
3315;5,14
3316;10,13,16
3317;1,5,11,15
3318;1,6,16
3319;5
3320;5,8
3321;4,5
3322;5
3323;8,14
3324;6,13,16
3325;8
3326;5
3327;5
3328;5
3329;11,13,16
3330;5,11
3331;2,3,4,9
3332;5
3333;8
3334;13,14,16
3335;5,8,9
3336;5
3337;5,14,15
3338;5,14
3339;5,8
3340;1
3341;5,11,15
3342;2,8,18
3343;8,14,18
3344;8
3345;11
3346;5,15
3347;5,15
3348;8,16
3349;1,11,15,16
3350;1,15,16
3351;8
3352;5
3353;5,13
3354;5
3355;8,9,14
3356;1,2
3357;1
3358;2,5,15
3359;1,6,8
3360;5,8
3361;1,16
3362;8,17
3363;5,14
3364;1,15
3365;8
3366;1,5
3367;5,8,14
3368;5
3369;5,12,15
3370;8,12,13
3371;2,5,9
3372;5
3373;1,17
3374;8
3375;1,8,13
3376;8
3377;5,8
3378;5,6,14
3379;5,14
3380;5,9
3381;6,8
3382;5,6,13,16
3383;6,8
3384;8
3385;1,5,6
3386;1
3387;8
3388;8
3389;5
3390;5
3391;5,14
3392;5
3393;5
3394;3,5,12
3395;8,15,16
3396;8,14,15
3397;5,8
3398;1,6,16
3399;1
3400;1,16
3401;2,5
3402;1,5,8
3403;1
3404;1,2,15,16
3405;5,14
3406;1,6,16
3407;5,8
3408;5,8,12
3409;1,2,8,15
3410;5,8,14
3411;6,11,16
3412;5,8
3413;5
3414;2,5
3415;1,8
3416;8,11,13,16
3417;5
3418;6,8,16
3419;5,6
3420;5
3421;5
3422;11,16
3423;8
3424;5,14
3425;1,5,6,16
3426;1,5
3427;5
3428;5,6
3429;5
3430;5
3431;5,8
3432;2,4,5,8
3433;2,5
3434;5
3435;2,8
3436;13,16
3437;6,12
3438;6,8
3439;5,11
3440;8,14,16
3441;4,5,14
3442;1,5
3443;8
3444;2,5
3445;5
3446;8,12
3447;5,12,18
3448;8,18
3449;7
3450;8,15
3451;5
3452;11
3453;1,5
3454;5
3455;1,3,5,6,8,14,16
3456;8,11,13,16
3457;1,5,18
3458;5
3459;8
3460;11,16
3461;8,14,17
3462;5
3463;5
3464;5
3465;2,5
3466;11,15,16
3467;5,8,14
3468;14,15
3469;5,14
3470;5,8,14
3471;5,14
3472;11
3473;8
3474;1,4,5
3475;1,4,5
3476;1,4
3477;8,11,13,16
3478;1,2,8,14
3479;5,8,12
3480;5,8
3481;8
3482;6,8,14
3483;7
3484;16
3485;8
3486;8
3487;5
3488;5,6
3489;8,12,14
3490;6,8,16
3491;5,12,15
3492;8
3493;5,14
3494;7
3495;8
3496;8,18
3497;11,16
3498;8
3499;8,14
3500;5,9,11,12,16
3501;11
3502;6,11,13
3503;2,5,14,17
3504;5,14
3505;5,14
3506;1,2,5,6
3507;1,2,8,14,16
3508;8
3509;1,5,14,17
3510;8,16
3511;5,8
3512;13,16
3513;8
3514;8
3515;8,12
3516;2,15
3517;15
3518;16
3519;8
3520;5
3521;1,2,5,8
3522;2,16
3523;4,5
3524;5,14
3525;5,8
3526;1,2,8,17
3527;11
3528;5,14
3529;6,8
3530;5,12
3531;11,13,16
3532;8
3533;8,14
3534;8,14
3535;5,6,14
3536;5,6
3537;1,5
3538;8
3539;6,8,10,13,16
3540;5,8
3541;1,3,15
3542;11
3543;1,6,16
3544;8,12
3545;5
3546;8
3547;5,6
3548;7
3549;6,11,13,16
3550;1
3551;5,8
3552;8
3553;3,8,9
3554;8,9,13,15
3555;11,16
3556;5,14
3557;8,13,15,16
3558;1,5,6,8
3559;8
3560;6,8
3561;8
3562;16
3563;2,3,4,5,9
3564;1,15,16
3565;8
3566;6,8
3567;5,9,14
3568;11,16
3569;2,4,9
3570;5,6,13,16
3571;2,5,9
3572;5
3573;1,6,8,16
3574;8,9,11,16,17
3575;8
3576;5,15
3577;2,5,9
3578;8,12,14
3579;6,8,14
3580;1,2,9
3581;8,17
3582;8
3583;6,8,14,16
3584;8,14
3585;8,14
3586;5
3587;5,8,12
3588;9,13,16
3589;8
3590;5
3591;13,16
3592;8,12
3593;1,15
3594;1,2,15
3595;15
3596;6
3597;1,6,16
3598;1
3599;2,8,16
3600;5,15
3601;2,15
3602;5,6
3603;1,2,5,8,14,16
3604;6,16
3605;1,8,17
3606;8
3607;7
3608;2,18
3609;6,16
3610;2,8,14
3611;1,8,16
3612;15,16
3613;8,17
3614;6,13
3615;8
3616;5,8
3617;5,14
3618;5
3619;13,14,15,16
3620;8
3621;8
3622;8,13,16
3623;5,8
3624;2,5,9,15
3625;5
3626;1,2,9
3627;1,2,15
3628;2
3629;5
3630;2,3,4,5
3631;5,8,14
3632;5,14
3633;2,9
3634;5,8,14
3635;8,14
3636;2,6,8,16
3637;5
3638;2,5,16
3639;8,13,16
3640;8
3641;1,8,17
3642;8,14
3643;8,12,14
3644;5,8,13
3645;8
3646;8,14
3647;8
3648;5,6,13,16
3649;8
3650;5
3651;1,13,16
3652;1,5,6,8,16
3653;8
3654;8,16
3655;8,14
3656;1,2,9
3657;1,2,9
3658;3,9
3659;1,8,15,16
3660;1,5
3661;2,4,5
3662;1,5,6,8
3663;5,8,14
3664;5
3665;15,16
3666;1,8
3667;7
3668;5,8,17
3669;13,15,16
3670;18
3671;1,2,8,16
3672;8,9,11,13,16
3673;8,14
3674;8
3675;1,2,3,8,9
3676;8,14
3677;3,15
3678;8
3679;5,8
3680;5
3681;2,4,5,8
3682;5,14
3683;5
3684;8,14
3685;5,8
3686;5,6,8
3687;4,5
3688;1,16
3689;1,15
3690;5,6
3691;5
3692;4,8
3693;5,9
3694;4,5,8
3695;8,11,16
3696;5,12,14
3697;8,17
3698;6,8,16
3699;2,3,4
3700;5,6,13
3701;8,16
3702;8
3703;5,6
3704;8
3705;5
3706;5,13,16
3707;5,8
3708;8,9,13,14,16
3709;9,11
3710;5,8
3711;5,8
3712;5,14
3713;8,11
3714;7
3715;5
3716;3,9,11,15
3717;8
3718;5,14
3719;1,8,17
3720;1
3721;1
3722;3,4,5,12
3723;11
3724;5,12,14
3725;1,5,6
3726;1,2,15
3727;8,14
3728;6,8
3729;1,15,16
3730;5
3731;11,15
3732;8
3733;8,16
3734;8
3735;5,11
3736;1,2,16
3737;1
3738;5
3739;5,9
3740;2,3,4,5
3741;1,11,15,16
3742;1,5
3743;8
3744;5,14
3745;7
3746;8,14
3747;8,14
3748;5
3749;8
3750;8
3751;7,8
3752;1,8
3753;5,14
3754;1,2
3755;1,5
3756;1,5
3757;1,5
3758;5
3759;1,11,16
3760;5
3761;8
3762;8
3763;1,2,15,16
3764;5,6,8
3765;16
3766;8
3767;8,9,14
3768;8
3769;8
3770;8
3771;5,14
3772;5,14
3773;16
3774;5
3775;5,14
3776;5,6
3777;7,17
3778;6,8,13
3779;5
3780;8,16
3781;6,8,16
3782;5,14
3783;8,16
3784;5,14
3785;5,14
3786;1,2,8,16,18
3787;5,14
3788;8,17
3789;5
3790;5
3791;5,14
3792;4,11,13,16
3793;6,16
3794;1,2,9,16
3795;14,16
3796;6,16
3797;5
3798;8
3799;11,15,16
3800;5,14
3801;7
3802;8,14
3803;6,8,16
3804;6,8
3805;5,6
3806;5
3807;8
3808;5,8
3809;8
3810;8
3811;8,14
3812;8
3813;5,8
3814;1,2,15,16
3815;5,8
3816;11,15
3817;2
3818;2
3819;2
3820;5
3821;8,16
3822;8,14
3823;12,18
3824;8,14,17
3825;5,12,18
3826;5,8,14
3827;1,2,15
3828;8
3829;5,8,14
3830;5
3831;6,8
3832;7
3833;8,16
3834;1,6,8,13,16
3835;2,3,4,18
3836;8
3837;8
3838;5,15
3839;8
3840;8,16
3841;5
3842;8,14
3843;1
3844;8,15
3845;1,5,6
3846;5,8
3847;5,8,16
3848;8,9
3849;1,13,16
3850;2,4,5,9,13
3851;1,8,17
3852;8
3853;5
3854;1,6,16
3855;6,8,14,16
3856;8,17
3857;5
3858;5
3859;2,8,11,13,16
3860;8,10,16
3861;18
3862;5,15,16
3863;1,5
3864;18
3865;1,5,6
3866;5
3867;2,3,4,15
3868;1,6,13,15,16
3869;2,8
3870;8
3871;2,3,4,5
3872;5,14
3873;5,8,14
3874;5,8,14
3875;4,5,14
3876;5,14
3877;5,8
3878;5,18
3879;4,5,9
3880;1,5,15
3881;1,3,4,5
3882;5,8
3883;2,5
3884;1,2,9
3885;6,8
3886;6,8,16
3887;5,8,14
3888;15
3889;5,14
3890;8,14
3891;4,8,12
3892;8,13,16
3893;11,16
3894;8,14
3895;1,5,11,15
3896;1,2,8,16
3897;4,5
3898;5
3899;7
3900;5,8,14
3901;5
3902;11
3903;1,5
3904;1,2,5
3905;2,5,15
3906;8
3907;2,8,14
3908;5
3909;5,13
3910;11,15,16
3911;5,8,14
3912;2,4
3913;5,8
3914;6,8,13,16
3915;1,6,16
3916;5,8,12
3917;5
3918;5,7
3919;8
3920;1,6,8
3921;1,8,15
3922;1,2,5,15
3923;2,8,14
3924;5,8,14
3925;8,14
3926;8,16
3927;5,14
3928;5,8,9,15
3929;8
3930;5,14
3931;8,12
3932;3,4,9
3933;3,4
3934;1,2,9,14
3935;1,5,14,17
3936;1,11,15
3937;15,16
3938;5
3939;12,18
3940;5,6,14,16
3941;6,11,16
3942;5,12
3943;8,16
3944;6,8
3945;16
3946;5
3947;6,11,16
3948;8,11,16
3949;5
3950;5,6
3951;1,6
3952;6,8
3953;5,8
3954;1
3955;5
3956;2,5
3957;5
3958;5
3959;11
3960;5,8
3961;6
3962;4,5
3963;2,5,15
3964;5,15
3965;4,8
3966;5,6
3967;5,6
